SampleID,Site,Use,Replicate,MidDepth,SOC,Horizon,ppt,temp,pet,ari,ep,pptpet
HAY_NPT_S0H5,HAY,N,NA,123,0.3,Btk2,613.0656933517912,12.389022413281099,1758.0000041999967,0.33309999108314514,-1.8675556686079577,0.34872906250690006
HAY_NPT_S0H6,HAY,N,NA,154,0.2,Btk3,613.0656933517912,12.389022413281099,1758.0000041999967,0.33309999108314514,-1.8675556686079577,0.34872906250690006
HAY_NPT_S0H7,HAY,N,NA,183,0.2,Btk4,613.0656933517912,12.389022413281099,1758.0000041999967,0.33309999108314514,-1.8675556686079577,0.34872906250690006
HAY_NPT_S0H8,HAY,N,NA,199,0,Btk5,613.0656933517912,12.389022413281099,1758.0000041999967,0.33309999108314514,-1.8675556686079577,0.34872906250690006
HAY_APT_S0H1,HAY,A,NA,8.5,1.1,Ap,613.5882243973671,12.39147081203661,1758.0000079199956,0.3310000002384186,-1.8651136674707334,0.3490262921689877
HAY_APT_S0H2,HAY,A,NA,20.5,0.9,BA,613.5882243973671,12.39147081203661,1758.0000079199956,0.3310000002384186,-1.8651136674707334,0.3490262921689877
HAY_APT_S0H3,HAY,A,NA,35,0.7,Bt1,613.5882243973671,12.39147081203661,1758.0000079199956,0.3310000002384186,-1.8651136674707334,0.3490262921689877
HAY_APT_S0H4,HAY,A,NA,55,0.5,Bt2,613.5882243973671,12.39147081203661,1758.0000079199956,0.3310000002384186,-1.8651136674707334,0.3490262921689877
HAY_APT_S0H5,HAY,A,NA,69.5,0.3,Btk1,613.5882243973671,12.39147081203661,1758.0000079199956,0.3310000002384186,-1.8651136674707334,0.3490262921689877
HAY_APT_S0H6,HAY,A,NA,83.5,0.1,Btk2,613.5882243973671,12.39147081203661,1758.0000079199956,0.3310000002384186,-1.8651136674707334,0.3490262921689877
HAY_APT_S0H7,HAY,A,NA,111,0.1,Btk3,613.5882243973671,12.39147081203661,1758.0000079199956,0.3310000002384186,-1.8651136674707334,0.3490262921689877
HAY_APT_S0H8,HAY,A,NA,155,0.1,Btk4,613.5882243973671,12.39147081203661,1758.0000079199956,0.3310000002384186,-1.8651136674707334,0.3490262921689877
HAY_APT_S0H9,HAY,A,NA,195,0.1,Btk5,613.5882243973671,12.39147081203661,1758.0000079199956,0.3310000002384186,-1.8651136674707334,0.3490262921689877
KNZ_NPT_S0H1,KNZ,N,NA,7.5,3.5,A1,868.1894931738193,12.773776205007163,1523.9999839200004,0.5830000042915344,-0.7553771335664874,0.5696781511379552
KNZ_NPT_S0H2,KNZ,N,NA,22,2.3,A2,868.1894931738193,12.773776205007163,1523.9999839200004,0.5830000042915344,-0.7553771335664874,0.5696781511379552
KNZ_NPT_S0H3,KNZ,N,NA,44,1.2,Bt1,868.1894931738193,12.773776205007163,1523.9999839200004,0.5830000042915344,-0.7553771335664874,0.5696781511379552
KNZ_NPT_S0H4,KNZ,N,NA,72.5,0.8,Bt2,868.1894931738193,12.773776205007163,1523.9999839200004,0.5830000042915344,-0.7553771335664874,0.5696781511379552
KNZ_NPT_S0H5,KNZ,N,NA,106.5,0.3,Btk1,868.1894931738193,12.773776205007163,1523.9999839200004,0.5830000042915344,-0.7553771335664874,0.5696781511379552
KNZ_NPT_S0H6,KNZ,N,NA,153,0.3,Btk2,868.1894931738193,12.773776205007163,1523.9999839200004,0.5830000042915344,-0.7553771335664874,0.5696781511379552
KNZ_NPT_S0H7,KNZ,N,NA,189.5,0.4,2Bt,868.1894931738193,12.773776205007163,1523.9999839200004,0.5830000042915344,-0.7553771335664874,0.5696781511379552
KNZ_APT_S0H1,KNZ,A,NA,7.5,1.6,Ap1,870.4229680070669,12.77657992438576,1525.9999886000003,0.5814999938011169,-0.7531706362183344,0.570395134016757
KNZ_APT_S0H2,KNZ,A,NA,20.5,1.4,Ap2,870.4229680070669,12.77657992438576,1525.9999886000003,0.5814999938011169,-0.7531706362183344,0.570395134016757
KNZ_APT_S0H3,KNZ,A,NA,36.5,1,Bt,870.4229680070669,12.77657992438576,1525.9999886000003,0.5814999938011169,-0.7531706362183344,0.570395134016757
KNZ_APT_S0H4,KNZ,A,NA,59,0.7,Btss,870.4229680070669,12.77657992438576,1525.9999886000003,0.5814999938011169,-0.7531706362183344,0.570395134016757
KNZ_APT_S0H5,KNZ,A,NA,92,0.6,Btkss1,870.4229680070669,12.77657992438576,1525.9999886000003,0.5814999938011169,-0.7531706362183344,0.570395134016757
KNZ_APT_S0H6,KNZ,A,NA,126,0.5,Btkss2,870.4229680070669,12.77657992438576,1525.9999886000003,0.5814999938011169,-0.7531706362183344,0.570395134016757
KNZ_APT_S0H7,KNZ,A,NA,166.5,0.4,Btkss3,870.4229680070669,12.77657992438576,1525.9999886000003,0.5814999938011169,-0.7531706362183344,0.570395134016757
EKS_NPT_S0H1,EKS,N,NA,9.5,3.2,A,1033.1676026363673,13.385093180358453,1505.000008999997,0.6693999767303467,-0.45668525141481364,0.6864900973142581
EKS_NPT_S0H2,EKS,N,NA,28,2.2,AB,1033.1676026363673,13.385093180358453,1505.000008999997,0.6693999767303467,-0.45668525141481364,0.6864900973142581
EKS_NPT_S0H3,EKS,N,NA,50.5,1.1,2Bt,1033.1676026363673,13.385093180358453,1505.000008999997,0.6693999767303467,-0.45668525141481364,0.6864900973142581
EKS_NPT_S0H4,EKS,N,NA,73,0.3,2E,1033.1676026363673,13.385093180358453,1505.000008999997,0.6693999767303467,-0.45668525141481364,0.6864900973142581
EKS_NPT_S0H5,EKS,N,NA,105.5,0.2,2B't,1033.1676026363673,13.385093180358453,1505.000008999997,0.6693999767303467,-0.45668525141481364,0.6864900973142581
EKS_NPT_S0H6,EKS,N,NA,148,0.1,3BC,1033.1676026363673,13.385093180358453,1505.000008999997,0.6693999767303467,-0.45668525141481364,0.6864900973142581
EKS_NPT_S0H7,EKS,N,NA,183.5,0.1,3Cr,1033.1676026363673,13.385093180358453,1505.000008999997,0.6693999767303467,-0.45668525141481364,0.6864900973142581
EKS_APT_S0H1,EKS,A,NA,7.5,2.8,Ap1,1025.307572825454,13.263226015618153,1496.000001320003,0.6628000140190125,-0.45907437043252863,0.6853660240112089
EKS_APT_S0H2,EKS,A,NA,25.5,2.1,Ap2,1025.307572825454,13.263226015618153,1496.000001320003,0.6628000140190125,-0.45907437043252863,0.6853660240112089
EKS_APT_S0H3,EKS,A,NA,43,1.6,AB,1025.307572825454,13.263226015618153,1496.000001320003,0.6628000140190125,-0.45907437043252863,0.6853660240112089
EKS_APT_S0H4,EKS,A,NA,62.5,1.3,2Bt,1025.307572825454,13.263226015618153,1496.000001320003,0.6628000140190125,-0.45907437043252863,0.6853660240112089
EKS_APT_S0H5,EKS,A,NA,98,0.7,2Btss,1025.307572825454,13.263226015618153,1496.000001320003,0.6628000140190125,-0.45907437043252863,0.6853660240112089
EKS_APT_S0H6,EKS,A,NA,136.5,0.4,2Btssyg,1025.307572825454,13.263226015618153,1496.000001320003,0.6628000140190125,-0.45907437043252863,0.6853660240112089
EKS_APT_S0H7,EKS,A,NA,162.5,0.3,3Btkg1,1025.307572825454,13.263226015618153,1496.000001320003,0.6628000140190125,-0.45907437043252863,0.6853660240112089
EKS_APT_S0H8,EKS,A,NA,186.5,0.2,3Btkg2,1025.307572825454,13.263226015618153,1496.000001320003,0.6628000140190125,-0.45907437043252863,0.6853660240112089
TRG_N_S030_20210708,TRG,N,NA,22.5,1.2212,NA,598.2185405856119,12.086965860895296,1753.0000000000002,0.3199000060558319,-1.9303672171108945,0.341254158919345
JEF_N_S075_20210623,JEF,N,NA,52.5,1.1631,NA,981.8105328098076,12.586926206252075,1468.0000160799962,0.6761000156402588,-0.49519685012828374,0.6688082575309083
LGN_N_S015_20210707,LGN,N,NA,10,1.70096,NA,484.1533000528163,11.665682407812326,1867.000009600002,0.25049999356269836,-2.856216635095394,0.2593215305641827
TRG_A_S075_20210708,TRG,A,NA,52.5,0.84231,NA,597.7917794832445,12.097205237016748,1755.9999951999985,0.3199999928474426,-1.9374776560459837,0.340428121365205
SVR_A_S075_20190625,SVR,A,NA,52.5,1.56723,NA,493.60183040967706,11.603919933442345,1857.9999976000006,0.26100000739097595,-2.764167560030941,0.26566298764653823
SVR_N_S005_20190625,SVR,N,NA,2.5,2.87912,NA,491.8600924957724,11.708941422721134,1864.0000112800021,0.2574000060558319,-2.7896955653014754,0.2638734385833044
SVR_A_S015_20190625,SVR,A,NA,10,1.27211,NA,493.60183040967706,11.603919933442345,1857.9999976000006,0.26100000739097595,-2.764167560030941,0.26566298764653823
SVR_A_S120_20190625,SVR,A,NA,97.5,1.52313,NA,493.60183040967706,11.603919933442345,1857.9999976000006,0.26100000739097595,-2.764167560030941,0.26566298764653823
SVR_A_S030_20190625,SVR,A,NA,22.5,1.35698,NA,493.60183040967706,11.603919933442345,1857.9999976000006,0.26100000739097595,-2.764167560030941,0.26566298764653823
SVR_N_S015_20190625,SVR,N,NA,10,1.73521,NA,491.8600924957724,11.708941422721134,1864.0000112800021,0.2574000060558319,-2.7896955653014754,0.2638734385833044
SVR_A_S005_20190625,SVR,A,NA,2.5,1.30423,NA,493.60183040967706,11.603919933442345,1857.9999976000006,0.26100000739097595,-2.764167560030941,0.26566298764653823
SVR_N_S075_20190625,SVR,N,NA,52.5,1.68241,NA,491.8600924957724,11.708941422721134,1864.0000112800021,0.2574000060558319,-2.7896955653014754,0.2638734385833044
SVR_N_S120_20190625,SVR,N,NA,97.5,1.76969,NA,491.8600924957724,11.708941422721134,1864.0000112800021,0.2574000060558319,-2.7896955653014754,0.2638734385833044
JEF_A_S075_20210623,JEF,A,NA,52.5,0.979864,NA,959.1757085277405,12.642350303839635,1464.9999972400021,0.6420000195503235,-0.5273531056042506,0.6547274473274995
HNC_N_S120_20210806,HNC,N,NA,97.5,0.694298,NA,751.7821600077061,12.775867424481254,1671.9999817600037,0.42340001463890076,-1.22404849530197,0.44963048337856726
HNC_A_S075_20210806,HNC,A,NA,52.5,0.657615,NA,752.2278619765616,12.76708214494204,1664.999997600003,0.42500001192092896,-1.2134250561060478,0.45178850634285445
SVR_N_S030_20190625,SVR,N,NA,22.5,1.14034,NA,491.8600924957724,11.708941422721134,1864.0000112800021,0.2574000060558319,-2.7896955653014754,0.2638734385833044
HNC_N_S030_20210806,HNC,N,NA,22.5,1.40188,NA,751.7821600077061,12.775867424481254,1671.9999817600037,0.42340001463890076,-1.22404849530197,0.44963048337856726
LGN_N_S030_20210707,LGN,N,NA,22.5,1.68167,NA,484.1533000528163,11.665682407812326,1867.000009600002,0.25049999356269836,-2.856216635095394,0.2593215305641827
HNC_A_S015_20210806,HNC,A,NA,10,1.15125,NA,752.2278619765616,12.76708214494204,1664.999997600003,0.42500001192092896,-1.2134250561060478,0.45178850634285445
TLI_N_S120_20190823,TLI,N,NA,97.5,0.797547,NA,794.228546698196,13.314215858770053,1653.9999992800026,0.45559999346733093,-1.0825239865226308,0.48018654597577337
TLI_N_S015_20190823,TLI,N,NA,10,2.69928,NA,794.228546698196,13.314215858770053,1653.9999992800026,0.45559999346733093,-1.0825239865226308,0.48018654597577337
RKS_N_S015_20190918,RKS,N,NA,10,1.81504,NA,655.5335209894395,11.99828763126363,1683.9999996400013,0.3601999878883362,-1.568899904764947,0.38927168713157767
JEF_A_S005_20210623,JEF,A,NA,2.5,2.12813,NA,959.1757085277405,12.642350303839635,1464.9999972400021,0.6420000195503235,-0.5273531056042506,0.6547274473274995
RKS_N_S005_20190918,RKS,N,NA,2.5,3.10309,NA,655.5335209894395,11.99828763126363,1683.9999996400013,0.3601999878883362,-1.568899904764947,0.38927168713157767
JEF_N_S120_20210623,JEF,N,NA,97.5,0.395778,NA,981.8105328098076,12.586926206252075,1468.0000160799962,0.6761000156402588,-0.49519685012828374,0.6688082575309083
JEF_N_S005_20210623,JEF,N,NA,2.5,4.10789,NA,981.8105328098076,12.586926206252075,1468.0000160799962,0.6761000156402588,-0.49519685012828374,0.6688082575309083
HNC_A_S120_20210806,HNC,A,NA,97.5,0.520742,NA,752.2278619765616,12.76708214494204,1664.999997600003,0.42500001192092896,-1.2134250561060478,0.45178850634285445
TRG_N_S015_20210708,TRG,N,NA,10,1.4312,NA,598.2185405856119,12.086965860895296,1753.0000000000002,0.3199000060558319,-1.9303672171108945,0.341254158919345
TRG_A_S015_20210708,TRG,A,NA,10,1.32721,NA,597.7917794832445,12.097205237016748,1755.9999951999985,0.3199999928474426,-1.9374776560459837,0.340428121365205
HNC_N_S015_20210806,HNC,N,NA,10,2.03245,NA,751.7821600077061,12.775867424481254,1671.9999817600037,0.42340001463890076,-1.22404849530197,0.44963048337856726
HNC_A_S030_20210806,HNC,A,NA,22.5,0.965829,NA,752.2278619765616,12.76708214494204,1664.999997600003,0.42500001192092896,-1.2134250561060478,0.45178850634285445
TRG_A_S005_20210708,TRG,A,NA,2.5,1.74937,NA,597.7917794832445,12.097205237016748,1755.9999951999985,0.3199999928474426,-1.9374776560459837,0.340428121365205
HNC_N_S005_20210806,HNC,N,NA,2.5,3.48081,NA,751.7821600077061,12.775867424481254,1671.9999817600037,0.42340001463890076,-1.22404849530197,0.44963048337856726
HNC_N_S075_20210806,HNC,N,NA,52.5,0.789237,NA,751.7821600077061,12.775867424481254,1671.9999817600037,0.42340001463890076,-1.22404849530197,0.44963048337856726
JEF_A_S120_20210623,JEF,A,NA,97.5,0.547581,NA,959.1757085277405,12.642350303839635,1464.9999972400021,0.6420000195503235,-0.5273531056042506,0.6547274473274995
RKS_N_S030_20190918,RKS,N,NA,22.5,1.02196,NA,655.5335209894395,11.99828763126363,1683.9999996400013,0.3601999878883362,-1.568899904764947,0.38927168713157767
RKS_N_S075_20190918,RKS,N,NA,52.5,0.881059,NA,655.5335209894395,11.99828763126363,1683.9999996400013,0.3601999878883362,-1.568899904764947,0.38927168713157767
HNC_A_S005_20210806,HNC,A,NA,2.5,1.63317,NA,752.2278619765616,12.76708214494204,1664.999997600003,0.42500001192092896,-1.2134250561060478,0.45178850634285445
TRG_A_S030_20210708,TRG,A,NA,22.5,1.26785,NA,597.7917794832445,12.097205237016748,1755.9999951999985,0.3199999928474426,-1.9374776560459837,0.340428121365205
TRG_A_S120_20210708,TRG,A,NA,97.5,1.67668,NA,597.7917794832445,12.097205237016748,1755.9999951999985,0.3199999928474426,-1.9374776560459837,0.340428121365205
JEF_N_S015_20210623,JEF,N,NA,10,3.09557,NA,981.8105328098076,12.586926206252075,1468.0000160799962,0.6761000156402588,-0.49519685012828374,0.6688082575309083
TRG_N_S005_20210708,TRG,N,NA,2.5,3.03668,NA,598.2185405856119,12.086965860895296,1753.0000000000002,0.3199000060558319,-1.9303672171108945,0.341254158919345
LGN_N_S005_20210707,LGN,N,NA,2.5,2.73712,NA,484.1533000528163,11.665682407812326,1867.000009600002,0.25049999356269836,-2.856216635095394,0.2593215305641827
LGN_N_S120_20210707,LGN,N,NA,97.5,1.66932,NA,484.1533000528163,11.665682407812326,1867.000009600002,0.25049999356269836,-2.856216635095394,0.2593215305641827
TLI_N_S030_20190823,TLI,N,NA,22.5,2.06934,NA,794.228546698196,13.314215858770053,1653.9999992800026,0.45559999346733093,-1.0825239865226308,0.48018654597577337
JEF_N_S030_20210623,JEF,N,NA,22.5,2.19974,NA,981.8105328098076,12.586926206252075,1468.0000160799962,0.6761000156402588,-0.49519685012828374,0.6688082575309083
JEF_A_S015_20210623,JEF,A,NA,10,1.51146,NA,959.1757085277405,12.642350303839635,1464.9999972400021,0.6420000195503235,-0.5273531056042506,0.6547274473274995
TLI_N_S075_20190823,TLI,N,NA,52.5,1.27276,NA,794.228546698196,13.314215858770053,1653.9999992800026,0.45559999346733093,-1.0825239865226308,0.48018654597577337
TLI_N_S005_20190823,TLI,N,NA,2.5,4.76666,NA,794.228546698196,13.314215858770053,1653.9999992800026,0.45559999346733093,-1.0825239865226308,0.48018654597577337
TRG_N_S120_20210708,TRG,N,NA,97.5,0.862751,NA,598.2185405856119,12.086965860895296,1753.0000000000002,0.3199000060558319,-1.9303672171108945,0.341254158919345
TRG_N_S075_20210708,TRG,N,NA,52.5,0.678263,NA,598.2185405856119,12.086965860895296,1753.0000000000002,0.3199000060558319,-1.9303672171108945,0.341254158919345
LGN_N_S075_20210707,LGN,N,NA,52.5,2.0977,NA,484.1533000528163,11.665682407812326,1867.000009600002,0.25049999356269836,-2.856216635095394,0.2593215305641827
JEF_A_S030_20210623,JEF,A,NA,22.5,1.57759,NA,959.1757085277405,12.642350303839635,1464.9999972400021,0.6420000195503235,-0.5273531056042506,0.6547274473274995
RKS_N_S120_20190918,RKS,N,NA,97.5,0.630385,NA,655.5335209894395,11.99828763126363,1683.9999996400013,0.3601999878883362,-1.568899904764947,0.38927168713157767
TRB_A_S075_20190819,TRB,A,NA,52.5,0.993716,NA,466.4976271178679,11.429661254175086,1899.999997959998,0.2151000052690506,-3.0729038852751405,0.24552506716775765
TRB_A_S015_20190819,TRB,A,NA,10,1.19335,NA,466.4976271178679,11.429661254175086,1899.999997959998,0.2151000052690506,-3.0729038852751405,0.24552506716775765
TRB_A_S030_20190819,TRB,A,NA,22.5,0.95392,NA,466.4976271178679,11.429661254175086,1899.999997959998,0.2151000052690506,-3.0729038852751405,0.24552506716775765
TRB_A_S150_20190819,TRB,A,NA,112.5,1.52987,NA,466.4976271178679,11.429661254175086,1899.999997959998,0.2151000052690506,-3.0729038852751405,0.24552506716775765
TRB_A_S005_20190819,TRB,A,NA,2.5,2.22246,NA,466.4976271178679,11.429661254175086,1899.999997959998,0.2151000052690506,-3.0729038852751405,0.24552506716775765
TRB_N_S150_20190819,TRB,N,NA,112.5,1.57083,NA,466.4976271178679,11.429661254175086,1899.999997959998,0.2151000052690506,-3.0729038852751405,0.24552506716775765
TRB_N_S030_20190819,TRB,N,NA,22.5,1.54324,NA,466.4976271178679,11.429661254175086,1899.999997959998,0.2151000052690506,-3.0729038852751405,0.24552506716775765
TRB_N_S005_20190819,TRB,N,NA,2.5,2.98886,NA,466.4976271178679,11.429661254175086,1899.999997959998,0.2151000052690506,-3.0729038852751405,0.24552506716775765
TRB_N_S075_20190819,TRB,N,NA,52.5,1.47386,NA,466.4976271178679,11.429661254175086,1899.999997959998,0.2151000052690506,-3.0729038852751405,0.24552506716775765
TRB_N_S015_20190819,TRB,N,NA,10,1.54235,NA,466.4976271178679,11.429661254175086,1899.999997959998,0.2151000052690506,-3.0729038852751405,0.24552506716775765
LVN_N_S030_20190918,LVN,N,NA,22.5,2.08743,NA,1013.2666006865613,12.43531518212454,1452.0000058799958,0.6913999915122986,-0.4329891115488864,0.6978420086661524
LVN_N_S120_20190918,LVN,N,NA,97.5,0.76108,NA,1013.2666006865613,12.43531518212454,1452.0000058799958,0.6913999915122986,-0.4329891115488864,0.6978420086661524
LVN_N_S075_20190918,LVN,N,NA,52.5,1.23705,NA,1013.2666006865613,12.43531518212454,1452.0000058799958,0.6913999915122986,-0.4329891115488864,0.6978420086661524
LVN_N_S015_20190918,LVN,N,NA,10,2.87951,NA,1013.2666006865613,12.43531518212454,1452.0000058799958,0.6913999915122986,-0.4329891115488864,0.6978420086661524
LVN_N_S005_20190918,LVN,N,NA,2.5,4.26877,NA,1013.2666006865613,12.43531518212454,1452.0000058799958,0.6913999915122986,-0.4329891115488864,0.6978420086661524
TLI_A_S075_20190823,TLI,A,NA,52.5,0.203494,NA,791.8329406365854,13.16291660968208,1670,0.45320001244544983,-1.1090307239017134,0.47415146145903314
TLI_A_S120_20190823,TLI,A,NA,97.5,0.868565,NA,791.8329406365854,13.16291660968208,1670,0.45320001244544983,-1.1090307239017134,0.47415146145903314
TLI_A_S030_20190823,TLI,A,NA,22.5,0.914023,NA,791.8329406365854,13.16291660968208,1670,0.45320001244544983,-1.1090307239017134,0.47415146145903314
TLI_A_S005_20190823,TLI,A,NA,2.5,2.04836,NA,791.8329406365854,13.16291660968208,1670,0.45320001244544983,-1.1090307239017134,0.47415146145903314
TLI_A_S015_20190823,TLI,A,NA,10,1.29787,NA,791.8329406365854,13.16291660968208,1670,0.45320001244544983,-1.1090307239017134,0.47415146145903314
RKS_A_S120_20190822,RKS,A,NA,97.5,0.686121,NA,642.0864906900147,11.981102830478896,1679.999999280002,0.3538999855518341,-1.6164699361212214,0.38219433986023443
RKS_A_S030_20190822,RKS,A,NA,22.5,1.08252,NA,642.0864906900147,11.981102830478896,1679.999999280002,0.3538999855518341,-1.6164699361212214,0.38219433986023443
RKS_A_S005_20190822,RKS,A,NA,2.5,2.95216,NA,642.0864906900147,11.981102830478896,1679.999999280002,0.3538999855518341,-1.6164699361212214,0.38219433986023443
RKS_A_S075_20190822,RKS,A,NA,52.5,0.91316,NA,642.0864906900147,11.981102830478896,1679.999999280002,0.3538999855518341,-1.6164699361212214,0.38219433986023443
RKS_A_S015_20190822,RKS,A,NA,10,1.60876,NA,642.0864906900147,11.981102830478896,1679.999999280002,0.3538999855518341,-1.6164699361212214,0.38219433986023443
